content,author_comment,editor_memo,create_datetime,author_url,author,license
羽化をした日は雨でした鳴いているふりして少し泣いていました,,,"Jun 30, 2025 5:49 pm",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
君一人勝手に狭めていればいい　ハッピーエンドも割とあるだろ,,,"Jul 1, 2025 12:25 pm",https://x.com/Yuma_Yuma___,有馬由馬,CC BY-NC-ND 4.0
燃え盛るばかりが赤か　葡萄酒のようにしずかだぼくの怒りは,,,"Jun 29, 2025 10:11 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
浮かぶのは君の笑顔と大粒の涙零れる月夜のベンチ,,,"Jun 30, 2025 6:34 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
爽やかな自死として初夏自室にて積読の上に乗せる檸檬,,,"Jul 1, 2025 1:48 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
捻挫した足をかばって歩くときふと胸を覆い尽くした夕焼け,,,"Jul 1, 2025 7:46 am",https://x.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
おだやかに佇んでいる可憐さに引きよせられる白い紫陽花,,,"Jun 30, 2025 4:41 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
ビニール傘広げる隙間は東京の夜の底にもあるみたいだね,あるみたいです。,,"Jun 24, 2025 10:25 pm",https://x.com/Are_you_Sayoko,四辻,CC BY-NC-ND 4.0
白うさぎ杵も軽やかもちつきの静かの海にともす提灯,,,"Jul 7, 2025 8:53 pm",https://x.com/akiiro3,ყąɱąɠųƈɧı ąƙıɧıཞơ,CC BY-NC-ND 4.0
あらしの夜きみが抱えて持ってきた魔法瓶ちょう耽溺ポット,,,"Jul 1, 2025 8:06 am",https://x.com/SdkyvYNyii36997,たな,CC BY-NC-ND 4.0
さようなら、嬉しいことは一番に報告してた　バナナを食べる,,,"Jun 30, 2025 4:39 pm",https://x.com/murasaki_zanshi,村崎残滓,CC BY-NC-ND 4.0
霧雨が夢のなかでも降っていてまつげが濡れてぼくは目覚めた,,,"Jul 5, 2025 1:26 am",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
あおいろで海は描かない人だから笑っちゃうほど晴天の日に,あおいろで何を描くかは人それぞれ違いますよね。自分はみずいろとみどりいろのクレヨンがすぐ小さくなった記憶があります。あ、あと はだいろも。,,"Jul 2, 2025 4:21 pm",https://x.com/Ns4HhpKEzA10870,サ行,CC BY-NC-ND 4.0
みるみると溶けるアイスを大切に握る子どもの手のあたたかさ,,,"Jun 30, 2025 11:15 pm",https://x.com/Mii610248580331,おしいれのほや,CC BY-NC-ND 4.0
娘らはもう使わないメリットが家族の残量みたいな風呂場,,,"Jul 1, 2025 8:48 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
熱波より逃れて帰宅　戸が開けば香る抱擁白の梔子,,,"Jun 30, 2025 9:24 pm",https://x.com/casiss_gli,橘　すぐり,CC BY-NC-ND 4.0
紫陽花を集めて浮かべた花手水生まれた場所など関係なくて,,,"Jul 7, 2025 5:47 pm",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
絶望を丸めといてね明日から全部ホームランにしてやるよ,,,"Jul 6, 2025 9:06 pm",https://x.com/36aoRu1Re4K4AbR,空虚 シガイ,CC BY-NC-ND 4.0
"夏来たり　孤独表面張力を
破れ荒波　君は群青",,,"Jul 4, 2025 2:41 am",https://x.com/yoshiharumichi,吉晴,CC BY-NC-ND 4.0
飼えぬのに餌をやるなと思いつつ餌を食べてるおれも同罪,,,"Jul 2, 2025 10:45 pm",https://x.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
残された葡萄ひと粒　人はまだ死なんてものを信じているのか,,,"Jul 1, 2025 3:24 pm",https://x.com/_i_il_i_,メタのおわり,CC BY-NC-ND 4.0
痛いのは生きてる証拠なんちゃって痛くない日はなんとでも言う,,,"Jul 6, 2025 6:12 pm",https://x.com/daigakuimo3717,山野たみ,CC BY-NC-ND 4.0
五人いる苺のくにのサンタさんこれからだれの夢を叶える,,,"Jun 30, 2025 9:43 pm",https://x.com/Loswell612,白川楼瑠,CC BY-NC-ND 4.0
 ；一つ忘れて全体がエラーに変わる二人の終わり,どんなに良い時間を過ごしても終わりが上手くいかなければ全部が否定される、そんな残酷さをプログラム言語と重ねて詠みました。,,"Jun 29, 2025 4:43 pm",https://x.com/_sa_you_tanka_,稗田 白湯.,CC BY-NC-ND 4.0
ネオンから生まれた愛もあるわけでこの街だって息をしている,,,"Jul 7, 2025 10:27 pm",https://x.com/utoka15_,うとか,CC BY-NC-ND 4.0
さよならのあとで脱水気味だからソルティドッグ塩分多めで,,,"Jul 7, 2025 10:24 pm",https://x.com/utoka15_,うとか,CC BY-NC-ND 4.0
梅雨晴れの空に伸びゆく白線を想いのままに書き足せばい,,,"Jul 7, 2025 8:55 pm",https://x.com/yosaku47,よさく,CC BY-NC-ND 4.0
午前二時終わらせてみて夜のない国へ飛び立つきみの背中に,,,"Jul 7, 2025 8:30 pm",https://x.com/m_iya_o,水也,CC BY-NC-ND 4.0
蟹の握るおむすびは塩効きて客みな蟹の爪そっと握る,,,"Jul 1, 2025 5:28 am",https://x.com/Zmc10Goku,じもぶん,CC BY-NC-ND 4.0
少年に割られたスイカは思い出に破片は月になってたらいい,,,"Jun 25, 2025 8:46 am",https://x.com/maigo_tanka,間宮まゐご,CC BY-NC-ND 4.0
欠けているときも照らしていてほしい　きみの視線に満ちてゆく月,,,"Jun 30, 2025 11:57 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
居住地を書くときのことを思えば天国よりも楽園がいい,,,"Jul 3, 2025 11:18 pm",https://x.com/sonohi_1nichi,えふぇ,CC BY-NC-ND 4.0
夜は脆い　咳払いひとつで砕け散る星は希望の鋭いかけら,,,"Jul 1, 2025 8:24 pm",https://x.com/haku_reimi89013 ,白黎海,CC BY-NC-ND 4.0
勝手だね君は猫だというだけで私の庭で花を嗅いでる,,,"Jul 7, 2025 8:05 pm",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
悠々と泳ぐアメンボ撃ち落とす雨粒のような金平糖,,,"Jul 1, 2025 12:57 pm",https://x.com/kiriyamatouta31,桐谷やまと,CC BY-NC-ND 4.0
命日はあなたがあちらで生まれた日、って思うことにして花束,,,"Jul 3, 2025 1:12 pm",https://x.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
アンデルセン童話の少し無理のある和訳でいいじゃないか　はたらく,,,"Jun 30, 2025 4:38 pm",https://x.com/murasaki_zanshi,村崎残滓,CC BY-NC-ND 4.0
わたしにはカーテンのふくらみにすら猫をみるよな後悔がある,,,"Jun 29, 2025 10:53 pm",https://x.com/hakka_kinoko,ベーグル,CC BY-NC-ND 4.0
草千里乗馬体験空青く声なき風に草の香くすぐる,,,"Jul 6, 2025 4:07 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
このホクロとっちゃいたいと言う息子のいつからだろう整ったまゆ,,,"Jul 5, 2025 8:00 pm",https://x.com/okukasumi,奥　かすみ,CC BY-NC-ND 4.0
カンダタより善人なはずの僕の手をすりぬけシンクに流れゆく蜘蛛,,,"Jul 6, 2025 10:16 pm",https://x.com/minamika7575,叭居,CC BY-NC-ND 4.0
真っ白い錠剤ひとつでならされるわたしの心の所在地はどこ,,,"Jul 2, 2025 10:46 pm",https://x.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
マーモット マーモセット モルモット モルダーあなた疲れてるのよ,,,"Jul 7, 2025 4:50 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
「アリだって2割は働かないんです」働き者のキリギリスが言う,,,"Jul 7, 2025 5:55 pm",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
細胞のひとつひとつがアポトーシスをプログラミング　死は叢《むらが》りて,,,"Jul 4, 2025 11:26 am",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
共存はしてはゆきたい　鹿たちに法令遵守の心があれば,,,"Jul 6, 2025 8:12 am",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
カレンダーは日曜はじめのものにして愛されていたと気付きたいから,,,"Jul 1, 2025 9:32 am",https://x.com/spring_bird_gr,はるかぜ,CC BY-NC-ND 4.0
世界から切り離されたる待合の浅い呼吸に酸素は薄まる,メンタルクリニックの待合室がテーマです。診察を待つ患者らはどこか不安そうにしている、ということを浅い呼吸と表現しました。私自身がメンタルの病気を抱えてクリニックに通っていますが、待合室は外の空気より二酸化炭素が多いような、空気が澱んでいる感じがします。,,"Jun 25, 2025 5:17 am",https://x.com/mahounomahou,まほう野まほう,CC BY-NC-ND 4.0
僕たちの最大公約数として夏のビールが好きということ,,,"Jul 1, 2025 9:44 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
"好きだって認めてからはフィルターをはずしたようにクリアな世界
",,,"Jun 30, 2025 8:41 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
ひっそりと人目を離れ暮らしたいニホンオオカミおまえのように,,,"Jul 1, 2025 1:50 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
"この胸はあけておくからきみの持つ荷物置き場にしてくれないか

",,,"Jun 30, 2025 8:39 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
ふたりとも青信号に気づかないふりをして手をつなぎ直した,,,"Jul 6, 2025 12:12 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
失敗のバナナケーキ　なにもかも間違っててもおいしくて勝ち,,,"Jun 29, 2025 1:52 pm",https://x.com/leslie_bekkie,別木れすり,CC BY-NC-ND 4.0
父の日を祝う側から祝われる側として行く回転寿司に,,,"Jul 6, 2025 8:09 am",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
ＡＬＬ　ＹＯＵ　ＮＥＥＤ　ＩＳ　ＬＯＶＥ　から漏れた愛が万能じゃないひとたちへ,,,"Jun 29, 2025 10:24 pm",https://x.com/MeFuchsia,綿鍋和智子,CC BY-NC-ND 4.0
民宿の文字が増えゆく山道に　草いきれ喰む　羽虫と我と,,,"Jun 30, 2025 8:15 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
休日に作り置きをする　【事件性なし】のひつぎを押し退けてゆけ,,,"Jun 30, 2025 6:23 pm",https://x.com/marja0312tk,まる弥,CC BY-NC-ND 4.0
一口分残る麦茶のポットとか鳩尾に少しずつ溜まる澱,,,"Jul 7, 2025 8:51 pm",https://x.com/toDazaihu,枝香,CC BY-NC-ND 4.0
夜の道スマホで電話す階段にバキバキの目で陣取る女,,,"Jul 6, 2025 4:04 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
何もない水で濡れたるその場所は誰かが春を待ってる花壇,,,"Jul 5, 2025 11:34 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
たからものなのだと思うこんなにもやさしく父に抱かれてぼくは,,,"Jul 6, 2025 12:11 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
オジギソウみたいだなって言われたね触れられることが特別だった,,,"Jul 4, 2025 11:25 am",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
憂鬱は湿気とともにへばりつくいっそ雨なら刺さるほど降れ,,,"Jul 7, 2025 4:47 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
個性って変なもんだよ　ミャクミャクも見慣れてきたら愛着が湧く,,,"Jun 30, 2025 11:59 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
先人が組んだマクロを鰻屋の秘伝のタレのように受け継ぐ,,,"Jul 6, 2025 8:10 am",https://x.com/mouse_not_mouth,ねずみ,CC BY-NC-ND 4.0
作っても作ってもすぐ無くなった麦茶が減らずやたら冷たい,,,"Jul 1, 2025 8:46 am",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
AIと朝まで語る退屈と引き換えにして失う僕ら,AIと語り合う人が増えてると聞き、退屈しなくなる時代が来るんだなと。でもそれでいいのかなという自問自答の短歌です。,,"Jul 1, 2025 11:18 pm",https://x.com/tyrannos818181,さに。,CC BY-NC-ND 4.0
一瞬で好きな世界へワープするオーケストラの映画音楽,,,"Jun 30, 2025 4:40 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
四人乗りスワンボートは三人で漕いでも二人サボっても進む,進むんです！,,"Jun 30, 2025 6:08 am",https://x.com/seiji_skywalker,まつのせいじ,CC BY-NC-ND 4.0
山椒のしびれ愛しき丑の日の人生論を探り合う昼,,,"Jul 1, 2025 9:43 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
負け越しを知らないままに石川の輪島以来の横綱となる,朝日歌壇6月15日　高野公彦選2席,,"Jun 29, 2025 3:30 pm",https://x.com/tsubaki4321,椿泰文,CC BY-NC-ND 4.0
ホームドアを設置した人のやさしさで成仏できない幽霊がいる,,,"Jul 5, 2025 2:37 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
病棟に取り囲まれた中庭を見下ろす人と目が合う窓辺,,,"Jul 5, 2025 5:20 pm",https://x.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
ただいまの前に溶けそうこの体お隣さんのバブの匂いで,,,"Jul 7, 2025 10:28 pm",https://x.com/utoka15_,うとか,CC BY-NC-ND 4.0
なれぬこと月夜はとうに知っていた無数の星は一番でない,,,"Jun 30, 2025 6:36 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
「死にたくない ならば 生きていたい」は偽、では対偶もまた偽だろうか,,,"Jul 1, 2025 1:49 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
扉から伸ばした腕がぬるくってわたし倉庫のおばけになった,,,"Jun 29, 2025 1:56 pm",https://x.com/leslie_bekkie,別木れすり,CC BY-NC-ND 4.0
ぎこちなくワイングラスの口紅をぬぐうあなたに出会いたかった,,,"Jul 5, 2025 11:34 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
音楽がわたしのために流れだすことを予感と呼ぶなら　今夜,,,"Jun 29, 2025 10:13 pm",https://x.com/iam_yukarigohan,ゆかりごはん,CC BY-NC-ND 4.0
お気に入りのレインブーツを装備して雨のしぶきも制覇してゆく,,,"Jun 30, 2025 4:42 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
誰からも感謝されないシャンプーを補充している夜の浴室,,,"Jul 7, 2025 8:52 pm",https://x.com/nioibanmatsuri1 ,匂蕃茉莉,CC BY-NC-ND 4.0
明るさは本音じゃないと知った日に君が好きだと初めて思う,,,"Jul 3, 2025 10:04 pm",https://x.com/kootarogo,藤瀬こうたろー,CC BY-NC-ND 4.0
少年がベビーカーから顔を出す　春よ、少女だったかもしれない,,,"Jun 27, 2025 12:14 am",https://x.com/migitenohammer,右手のハンマー,CC BY-NC-ND 4.0
紫陽花は青白赤の島となり浮かぶ水無月の花手水,,,"Jul 7, 2025 8:10 pm",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
水出しの麦茶パックは傾いてプラスチックの容器に沈む,,,"Jul 5, 2025 5:20 pm",https://x.com/Shinnsyutu2020,宇祖田都子,CC BY-NC-ND 4.0
"粘っこくドロリとした感情を
揮発固定してくれペトロール",油彩画は油が揮発することで顔料を固定すると聞いたことがあります。,,"Jul 7, 2025 9:35 pm",https://x.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
屋上で飲むピクニックのいちごとかたまごサンドとiPodとか,,,"Jun 29, 2025 4:41 pm",https://x.com/_sa_you_tanka_,稗田 白湯.,CC BY-NC-ND 4.0
五季みたいな顔してる君がさあまりに素っ気なくて小悪魔だよね,"今年の梅雨は短く感じる。
長い梅雨を想定していたのに。",,"Jul 7, 2025 9:31 pm",https://x.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
うつくしい豹変でした月光にウルフカットをなびかせキミは,,,"Jul 5, 2025 8:02 pm",https://x.com/okukasumi,奥　かすみ,CC BY-NC-ND 4.0
カニカマの片側裂いてひらひらのしっぽを作る（泳いでいいよ）,本当は魚なのにカニもどきにされちゃって、しっぽを作ってあげるのもまた人間のエゴでしょうか…,,"Jul 2, 2025 4:19 pm",https://x.com/Ns4HhpKEzA10870,サ行,CC BY-NC-ND 4.0
同じ本読み返すたび線を引く場所の違うどの僕もまっすぐ,,,"Jul 3, 2025 1:14 pm",https://x.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
青虫の溶けて記憶も翅になる思い出さない茂みのほくろ,,,"Jul 7, 2025 10:04 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
転がったいのちが割れるあんなにも焦がれた夏の空はからっぽ,,,"Jun 30, 2025 11:53 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
指先を灰汁に染めつつ山椒は7時間かけ支度を終える,,,"Jul 1, 2025 8:22 pm",https://x.com/haku_reimi89013 ,白黎海,CC BY-NC-ND 4.0
染みついた君のにおいを剥がしたい同化しきれずくすんで消えぬ,恋愛や結婚生活の成立には、互いのにおいが気に入るかどうかが重要だという話を聞いたことがあります。お別れのときはどうなるのでしょう。キライになってしまうのでしょうか。,,"Jul 4, 2025 2:20 am",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
子の地図がアップデートを開始する「ここにもあるよ紫陽花の花」,,,"Jun 29, 2025 9:39 pm",https://x.com/chaba_tea1,茶葉,CC BY-NC-ND 4.0
痛覚が鈍いおかげで生きているあなたといてもあなたなしでも,,,"Jul 1, 2025 5:29 pm",https://x.com/rei1628363333,れいこ,CC BY-NC-ND 4.0
祝福に命まるごと包まれて　君は一人で生まれてきたね,,,"Jun 30, 2025 8:15 pm",https://x.com/Chiku_tanka,知久,CC BY-NC-ND 4.0
"星型のピノをみつけた　宵闇にあなたに放つホタルいっぴき
",,,"Jun 30, 2025 11:54 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
忘れられない悲しみの希釈率1%以下にすること,,,"Jul 7, 2025 5:45 pm",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
駅近の愛想の良い薬屋が処方箋だけに見せる虚無顔,,,"Jul 7, 2025 8:54 pm",https://x.com/akiiro3,ყąɱąɠųƈɧı ąƙıɧıཞơ,CC BY-NC-ND 4.0
そうだった あの日摩周湖は晴れていた だから結婚できないんだ,連作にも入れた作品です。出雲の神社での占いと晴れた美しい摩周湖を見たのが、運の尽きだったのでしょう。,,"Jul 2, 2025 3:49 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
はつ夏に生まれたきみのとなりには羽化したばかりのギンヤンマ,,,"Jul 4, 2025 11:25 am",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
あまりにも綺麗に堕ちるものだから悪夢だなんて思わなかった,,,"Jun 29, 2025 9:40 pm",https://x.com/chaba_tea1,茶葉,CC BY-NC-ND 4.0
雨粒を頬で受け止め今ならば涙と雨の境界はない,,,"Jul 1, 2025 7:45 am",https://x.com/shienkotonoha,佐竹紫円,CC BY-NC-ND 4.0
しずしずとキリンが歩く　知らぬ間に背丈も声もきみは変わった,,,"Jul 5, 2025 2:54 pm",https://x.com/Yatayosikazu101,箭田儀一,CC BY-NC-ND 4.0
"煙突のけむりと雲の境目はけむりと雲が知っていればよい
",,,"Jul 7, 2025 10:40 am",https://x.com/sorapoky,山口絢子,CC BY-NC-ND 4.0
かの国とカニ爪フライは尊大なアイデンティティを武器に頼って,某国の核施設空爆のニュースから詠みました,,"Jul 1, 2025 11:28 pm",https://x.com/Itsuki_Mao,しみず,CC BY-NC-ND 4.0
牛丼に卵と豚汁までつけてこの世のすべて手にしたつもり,初出：6/19　100音短歌『ぎゅ』,,"Jul 1, 2025 12:23 am",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
消えてゆくいずれこの世のものすべて　虹が教えてくれる幻,,,"Jun 30, 2025 11:57 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
長嶋さんが逝く ベースボールをいわゆるひとつのメークドラマにして,先月長嶋茂雄氏が逝去されました。私はギリで彼の現役時代を知りません。しかもアンチ巨人です。でも、彼のこぼれ話がどれも面白くて、「愉快なおじさん」だと思っています。一時代が終わりました。ご冥福をお祈りします。,,"Jul 2, 2025 3:09 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
戦争はだめと言いつつ暴力の止まぬ世界に子を生む人ら,,,"Jul 6, 2025 12:46 pm",https://x.com/YuzukiSakurai,桜井弓月,CC BY-NC-ND 4.0
泣いたのを悔やむのを終わりにしよう花椒油夏に光らせたなら,,,"Jul 3, 2025 11:18 pm",https://x.com/sonohi_1nichi,えふぇ,CC BY-NC-ND 4.0
満員のドアの際滑り込む駅十二号車の旗手としてゆく,通勤の風景,,"Jul 7, 2025 9:32 pm",https://x.com/misosarasenryu,鯖虎,CC BY-NC-ND 4.0
こんなにもぬるくて静か水槽の魚になって数日が経つ,,,"Jun 30, 2025 4:06 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
離せない君の目君の響く声あのそのつまり君が大好き,恋する相手に心を奪われ、言葉を失ってしまう瞬間の、どうしようもない高揚感と純粋な感情をストレートに表現しました。相手から目が離せず、その声がいつまでも耳に響いて離れない。伝えたいことは山ほどあるはずなのに、いざ本人を前にすると「あの、その…」と意味のない言葉ばかりが口をついて出てきてしまいます。この歌の核心は、そうした理屈や体裁を全て飛び越えて、最後に溢れ出す「つまり君が大好き」という、飾り気のない本心です。恋の初期衝動がもたらす幸福な混乱と、その中心にある一点の曇りもない「好き」という感情の輝きを、技巧に頼らず、素直な言葉のリズムに乗せて詠むことを試みました。うたを詠んだ後で読者の代わりにAIに読んでもらいました。,,"Jul 7, 2025 10:42 pm",https://x.com/toto_books,つくだとしお,CC BY-NC-ND 4.0
粛々とこなした結果の余白へと雑務が降るよテトリスゲーム,,,"Jul 7, 2025 8:54 pm",https://x.com/yosaku47,よさく,CC BY-NC-ND 4.0
水無月に隠れる夏を捕まえてまだ早いよと説教をする,,,"Jul 7, 2025 10:30 pm",https://x.com/utoka15_,うとか,CC BY-NC-ND 4.0
天に星地には蛍が満ちていて祖母がまだ生きていたあの夏,,,"Jul 7, 2025 8:03 pm",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
たぶんもう誰も拾わぬ退屈があった街角ネトフリを見る , ,,"Jun 29, 2025 9:17 pm",https://x.com/nuttarifan,乃木ひかり,CC BY-NC-ND 4.0
紫陽花の一粒一粒　「幸せ？」に即答できなくても生きている,,,"Jun 30, 2025 10:49 pm",https://x.com/sinachiku_no_yo,萎竹,CC BY-NC-ND 4.0
指先で線香花火と打つときも大きい花火のエフェクトが出る,,,"Jul 6, 2025 8:02 pm",https://x.com/sonatine_yuki,村川愉季,CC BY-NC-ND 4.0
幾たびも三日坊主を繰り返し君の世界は広がっている,,,"Jul 1, 2025 9:45 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
重力に気圧に床の誘惑に負けっぱなしの六月十日,,,"Jul 6, 2025 11:33 pm",https://x.com/tenran_harugiri,せんぱい,CC BY-NC-ND 4.0
"貝殻をあたためている僕たちの手はもうすこし大きめの貝
",,,"Jun 30, 2025 4:38 pm",https://x.com/murasaki_zanshi,村崎残滓,CC BY-NC-ND 4.0
夏宵の優しく撫でる青の中  たゆたうそれは小さないのり,,,"Jun 29, 2025 5:30 pm",https://x.com/kinu_tou_f,もめん,CC BY-NC-ND 4.0
月光で光合成をするように君を愛する悪い夢 もっと,,,"Jul 7, 2025 10:05 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
ひとりでもにまにましつつ｢かわいいね｣呟きページめくる猫本,,,"Jun 30, 2025 4:43 am",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
くびのほねわたしにだって七つあるきりんの顔に頬ずりをする,,,"Jun 29, 2025 10:25 pm",https://x.com/MeFuchsia,綿鍋和智子,CC BY-NC-ND 4.0
ああそっか明日からもう会えなくて君の隣は僕じゃないんだ,,,"Jun 30, 2025 6:35 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
人間の輪郭よりもはっきりとした意志で雨粒は降りたり,人間の輪郭は存在の不明瞭さや自我の曖昧さを表しました。人間の迷いや不安定さに対して、自然の摂理の方がよほど確かであるのではないかと思い詠みました。,,"Jun 25, 2025 5:07 am",https://x.com/mahounomahou,まほう野まほう,CC BY-NC-ND 4.0
抜け殻はいのちのかたちに朝焼けを閉じ込めてあるから集めてる,,,"Jul 1, 2025 11:26 pm",https://x.com/Itsuki_Mao,しみず,CC BY-NC-ND 4.0
私の声覚えていてね　うすべったいあなたの臓器に静かに触れる,,,"Jun 29, 2025 1:58 pm",https://x.com/leslie_bekkie,別木れすり,CC BY-NC-ND 4.0
ぬばたまのかわいそがられて泣く夜に洗濯機ごとくるまって寝る,,,"Jul 7, 2025 10:03 pm",https://x.com/88rinrin23,一色凛夏,CC BY-NC-ND 4.0
口ずさむ独りで「シャルル」夏の夜「互いのせいで今があるのに」,,,"Jul 6, 2025 4:08 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
水色の本当の色を問うように　水道水を水槽で飼う,水色の水は無く、ずっと本当の水色は何色で水色とは何なのだろうかと考えています。,,"Jun 29, 2025 4:41 pm",https://x.com/_sa_you_tanka_,稗田 白湯.,CC BY-NC-ND 4.0
この世って全部嘘だしAIに死なないでって言わせているし,,,"Jul 2, 2025 10:47 pm",https://x.com/nashiorringo,にいたかりんご,CC BY-NC-ND 4.0
錠剤のようにラムネを何粒もここで今死ぬ度胸もねえや,初出：6/28単語で短歌『ラムネ』,,"Jul 1, 2025 12:26 am",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
食卓に花屋で買った一輪を挿して緩める暮らしのリズム,,,"Jul 4, 2025 7:44 am",https://x.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
空きボトル一つで生まれた結界を誰も解けない弱冷房車,席は空いているのに、放置されたペットボトル一つで誰も座れない様子です。弱冷房車の、少し足りない涼しさと混雑に辟易とした中で詠みました。,,"Jun 29, 2025 4:40 pm",https://x.com/_sa_you_tanka_,稗田 白湯.,CC BY-NC-ND 4.0
謐（ひつ）という字にある皿にのせられたちいさな必をひっちゃんと呼ぶ,,,"Jun 30, 2025 12:15 am",https://x.com/kamedatakumi,亀田巧,CC BY-NC-ND 4.0
砂浜の星の砂粒すくったらどれかひとつはきみの骨だね,,,"Jul 5, 2025 1:22 am",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
殺人でいつか死刑になるきみへ私を刺してくれてありがと,,,"Jul 1, 2025 3:20 pm",https://x.com/koromo_GuwuGzzz,照屋衣,CC BY-NC-ND 4.0
エルメスの騎士の隣で待ってるよ今夜銀座を焼き尽くそうね,,,"Jul 6, 2025 10:33 pm",https://x.com/TEN_57577,てん,CC BY-NC-ND 4.0
失敗をした夜泡で髪の毛をアフロにするのに成功をした,,,"Jul 1, 2025 4:25 pm",https://x.com/SdkyvYNyii36997,たな,CC BY-NC-ND 4.0
暗闇に目がなれるまでそばにいて白紫陽花のうなじの焔,,,"Jul 7, 2025 10:04 pm",https://x.com/yoshinani_tanka,よしなに,CC BY-NC-ND 4.0
