content,title,author_comment,eiso_count,editor_memo,dummy,create_datetime,author_url,author,license
"夏にしかできないことがあるんですたとえば君に好きと言うこと

完璧な青とは何か少しだけこの夏空で解る気がした

花火より私の恋が速いのに伝えるまでがこんなに遅い

花火がアナタの横顔照らす度 楽しそうかを確認してた

向日葵は死んでるように項垂れて焼け付くような現実を見た

「あの人が死んだ夏」となったけど花火をうるさいとは思えない

この夏にやり残してることたちを探して図る夏の延命

でもきっと私たちまだ生きていい儚くはない夏だったから",traces of summer,,8,,,"Sep 7, 2025 11:15 pm",https://twitter.com/36aoRu1Re4K4AbR,空虚 シガイ,
"にんげんをティロリティロリと煩雑なオペレーションに組み込む朝日

手のひらに収まるナイフで刺すようにゴルフクラブを振る練習中

イヤホンを解きハレルヤお話の長いやつから吊るせるロープ

ほとんどが声を出さないそれぞれの名が書かれてる長方形は

アンダーバーこれが最新バージョンⅡ休み間際の仕様変更
　
しめやかにワークがライフを埋める日の中央線の朝のむらさき",中央線の朝,,6,,,"Aug 30, 2025 4:10 pm",https://twitter.com/matsuqing,沙々キハム,
"南方と呼ばれた海で太陽も星もなくただ凪に呆けて
プロセスは知らなくていい飛行機は多分夢とか乗せて育った
爆撃痕が語る飛行機は夢とかは運ばなくても育ってきてた
マジックアワーのルソンの上空の航行灯の舞の穏やか
いつぞやの南の島で食べようかテリヤキカリフォルニアメガロール",南の島で,「南の島」で想起するもの。,5,,,"Sep 7, 2025 11:18 am",https://twitter.com/misosarasenryu,鯖虎,
"提携してる占い師から封筒が届く／届かな／届／届かない
性欲は盆栽のようなものなのですごく時間がかかる前提
一瞬を束ねたものにあたまを乗せて眠ってるふりをしなくちゃね
ボックス・ステップ・踏みながら・光になってお待ちください
水中都市・デンドロカカリヤ　松明で息継ぎできたときもあったね",水中都市・デンドロカカリヤ,よろしくお願いします。,5,,,"Aug 24, 2025 4:05 pm",https://twitter.com/@umi915uta,海,
"その昔バブル理屈屋浮かれ風派遣社員とし見せられていた

土地転がしシュークリームと呼ぶバブル銀座外銀MDの声

ブラックマンデー新聞の写真にはその、斜め下辺りにいたよ

社員ではない唯バブル余波のみで入るあの部屋妬まれていた

タダ飯食いと言われた山一も野村履歴で採ってくれたよ

外務員一種取らせてもらったし世界の名画妹と観た

預かりを引き出す客に教えられつぶれる一年前に辞めたよ

山一はつぶれ回顧の飲み会か案内ハガキが九年後届く",バブル期は,"過去作です

株式市場なんか全然無知のままただの入力オペレーターの派遣社員として、野村證券本店の外国株式部に派遣されブラックマンデーも経験し、その後は業界に興味をもち外務員として山一證券入社、ここが自主廃業となる一年前に退職するまでを歌にしました",8,,,"Aug 27, 2025 10:40 am",https://twitter.com/shurinayu,佐々木ゆか,
"言葉とは刃だったか火だったか財宝だったか温もりだったか
言の葉に棘のある事知るゆえに優しい君は無言で笑う
「言わなくちゃわからないよ」といいながら世界は今日も緘口令布く
言葉はもう増えないのかな　この星はこんなに人が溢れてるのに
人を縛る文言ばかりのこの国で人を抱く歌君と探したい
音を掘るこの鶴嘴に呼応せよ星よ自然よ人よ世界よ
夜も虹も上澄みだけを掬う僕に歌えることはほんの僅かだ
掠れ声震える声できみが泣く世界でいちばんうつくしい歌
優しいね君の涙は　掠れそうな小さな歌に月も光った
歌が鳴る小さく響く　今ここで世界はきみの優しさを知る",世界はきみの優しさを知らない,,10,,,"Sep 1, 2025 5:33 am",https://twitter.com/tatsuyananasino,七篠龍也,
"初恋のひとと同じ名を聞けば 思い出にふんわり包まれるなり
中学の頃を思い出すたびに「学園天国」流れ来るなり
恋愛を禁じられてるわけじゃない ただ報われぬ恋をしただけ
「期待」ってする方が悪い 期待しなければ裏切られることはない
実体を伴うことなき恋なれば ただかなしみに精を放ちて
失恋が吾の精神蝕んだと同僚たちに囁かれたとか",I've Never Been Loved,現実のつらさを恋愛感情でごまかしていたのかもしれません。それでは報われるはずもない。,6,,,"Aug 31, 2025 8:10 pm",https://twitter.com/Precure_Yoisho,よいしょ上手の高木さん,
"やさしすぎる夢の感触落とすためシャワーに首をずいと差し出す

透明になったら愛してくれますか口角だけで静かにわらう

夕立とコーヒーの香が混ざり合う濡れた匂いで思い出すひと

水が鳴る蛇口からひとつまたひとつ眠れぬ夜に付き合うように

さみしさは薄青色のスライムで私の指紋にまみれていった

ペットボトルだけで満たされた袋 私の中を流れてる水",涙に満たない,,6,,,"Sep 7, 2025 9:48 pm",https://twitter.com/lumina_hatarake,ルミナ,
"ナポレオンパイを頬張り「シアワセ」とほほえむ君を見てるしあわせ
おみやげのシュークリームを食べたいの君のほうでしょお茶淹れようか
真夜中に無性にパフェを食べたくてクルマで戻る真昼のカフェに
風が強い日は閉じ籠りクッキーとスコーンを焼き丁寧気取り
この街の夏もいつしかベタベタにブルーシールのアイスを食べたい
それじゃあねザッハトルテにしようかな今度ホンモノ食べに行こうね
せつなさやはかなさをミルフィーユにし崩して泣いて壊して笑う
食べるのがヘタクソなのを数式で証明できるほらアップルパイ
真っ逆さま墜ちた先には食べかけのガトーショコラとらしくない君
結局はあまりいいことばっかりじゃない僕らにはせめてドーナツ",スイーツには人生が詰まっている,時系列でつなぐものではなく、ひとつのテーマでのオムニバス映画のような連作を作ってみたいと思い、題材をスイーツにしました。評価や選評を希望するのに「評価を気にしない」というのは少々卑怯ですが、楽しんで読んでくださる方がいらっしゃればいいな、という気持ちで作りました。,10,,,"Aug 29, 2025 7:29 pm",https://twitter.com/Silbernekatze_,北乃銀猫,
"霜柱つくしの生える土の上に出来た駐車場で待ち合わせする

小六の教室アイツが言い放つくらむぼんもUMAの仲間

探されることでしか出られない書庫に収まる本みたいな君

銀色のツヤツヤの服着てそうな宇宙人な日傘は銀色

宇宙だと顔が浮腫んでしまうのでデートの予定は地球でお願い",宇宙人が幼馴染の場合,気づいたら宇宙宇宙って言ってました。別々に詠みましたが、並べたら連作ぽいかもと思いました。,5,,,"Aug 31, 2025 4:52 pm",https://twitter.com/SdkyvYNyii36997,たな,
"トイレットペーパーとして電話受け他人の尻を拭ってばかり
他部局と切り離されて私たち狭い部屋へと押し込められて
名も知らぬ私の下着聞いてくるああお客様正気でしょうか
ずっと居るのはそこにあるポトスだけ半年に一人辞めていく社員
謝ってお伺いして取り次いでお怒りさえもマニュアルどおり",お客様ご相談なら手短に,,5,,,"Aug 31, 2025 5:17 pm",https://twitter.com/_the_goldfish_,折戸みおこ,
"パーソナルスペース手刀で刻まれてミックスジュース飲み込んだ朝
バージョンアップした駅ファンファーレが響き迷える者を増やし続ける
現在地度々動くGPSそんなに街と踊りたいのか
オクラホマ・ミキサー鳴って彷徨った都会はとても椅子が足りない
ド都会にいてドトールにいる　丸いテーブルにおじさん、白いカップ
さっきまで一緒に跳ねていたのかな人混み落ちたぬいキーホルダー
赤い靴どんなに踵鳴らしても廻ることない丸ノ内線
デパートの隠れた場所にふと見えた非日常出口を追いかける",街と踊る,,8,,,"Aug 29, 2025 9:09 am",https://twitter.com/toDazaihu,片切枝香,
"友達が転売ヤーになってたらどうしようかな　靴擦れの跡
誰かが吹いたシャボン玉が弾けるたびに二酸化炭素がきらきら光る
イートインスペース　いずれ滅びゆく星のどこかで産まれた僕ら
とおくの星座をむすんでひらいてノスタルジーの非生産性
プログラム言語しか喋れなくても意外と生きられるから死にたい
カーテンが擦れる夜に　すべての生き物がイヤホンを挿している夜に
それくらいの幸せでいい　金魚鉢の中から見えている分だけで
海を見れば水平線の向こうから同じ目をした人と目が合う
人生で初めて生卵を割った時の手つきでしよう自殺を
生きている限り抒情が止まらない　人造人間－サイコ・ショッカー",遠方で殴られている人がいる,過去それぞれ1首ずつ公開した短歌を10首まとめて連作にしました。,10,,,"Sep 4, 2025 4:01 pm",https://twitter.com/kurage_pancake,金井水月,
"参政党Forever Love Yoshiki まだロックンロールで君はしずかだ

ある街の苦痛について語るとき君は真面目で雄弁だった

廃道のコンクリートの手触りで嘘の住所を教えてほしい

参政党色の帰り道で君にちゃんと死ねって言えばよかった

「台風」の「夜」に「別れ」を「告げた」こと　記号同士を勘ぐっている

石破KINTV　Hello　YouTube　君もこの国を守りたい？

君が今守りたいのは君であるすべてじゃなくてフォロワーたちか？

ベンジャミン・バトン 　よくある人生を過ごした母を茹でる陰謀

詩はカルマ　ぼくの代わりに「ぼく」という名前が作用する街の風

被差別の円はあなたも飲み込んでマジック・シリンダーでさよなら

公明党Forever Love 母さんがネットを見ずに死にますように

投げられる石を河原で積み上げる母の愛した死のそのために

リアルか、リアルじゃないか　恵まれた子どもたちの頭は膨れて

txt が .exe になってゆき僕らずうっと弱者のままだ

REAL　でも働かないと帰れない　働かないと　働かないと

合法的な詠み方を心得ている　少なくとも劇薬に抗い

君をキレさせたいわけじゃないんです 　グロい花がめっちゃきれいで

ここまでを書き起こしたけどお互いに違う形で喚いただけじゃん

新しい現実があり終電は五分後だけどきみはどうする？

女　バカ　男　ガキ　学生　カス　一人残らず生き延びようぜ",断片的な世界のわたしたちへ,,20,,,"Sep 7, 2025 7:42 pm",https://twitter.com/nekoimu,松たかコンヌ,
