content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
かなしい、と呟くように星はふり欠片がきみの涙になった,,,,"Sep 2, 2025 11:16 am",https://twitter.com/moonnight_rain,月夜の雨,
5枚切り食パンが5日目に尽きる日々久しぶり、彼女は去った,別れると習慣が元に戻ってひとりを思い知らされます。,,,"Sep 8, 2025 1:04 pm",https://twitter.com/gu_gu_gurira,稲野,
泣き出した母を抱きしめようとして押し返される同極磁石,,,,"Sep 9, 2025 2:11 am",https://twitter.com/OnakaSuiTanka,小仲翠太,
"悲しみは心臓に非ず脳に宿る
それでも胸がぎゅっと痛くて",悲を分解分析する。,,,"Sep 4, 2025 6:20 pm",https://twitter.com/iFb77WoIcv87418,青海波,
胸の奥降りそそぐような歌があり流さぬ涙は波紋を唱《うた》う,AI（歌手）の「アルデバラン」を聴きながら。,,,"Sep 3, 2025 12:01 am",https://twitter.com/HarunagaMutsuki ,春永睦月,
三度目の春の最寄り駅ガラガラの一番星は遠くに光る,,,,"Sep 8, 2025 2:25 pm",https://twitter.com/@Tamonokidesu,戸倉田面木,
殴っても殴っても青　かなしみを受けとめる空に雲ひとつなく,,,,"Aug 30, 2025 3:51 pm",https://twitter.com/cotori_rin,琴里梨央,
労働のため悲しみを眠らせる　冷凍庫の中、食パンの横,,,,"Sep 2, 2025 9:23 pm",https://twitter.com/TEN_57577,てん,
かなしくない　かなしまないで　ふたりからひとりぼっちに戻るだけだよ,,,,"Sep 6, 2025 2:32 pm",https://twitter.com/FOTA_SINoALICE,香野霧子,
涙では流し出せないささくれをシールの枠の部分で飾る,,,,"Aug 27, 2025 8:13 pm",https://twitter.com/@hijyouguchi_dot,非常口ドット,
伝えたい伝えたいけど伝わらぬ言葉は傷をさらに傷つけ,,,,"Sep 3, 2025 11:24 am",https://twitter.com/daigakuimo3717,山野たみ,
公園の砂場に刺さる棒花火　花火、痛かった　砂、熱かった,,,,"Sep 2, 2025 11:17 am",https://twitter.com/moonnight_rain,月夜の雨,
どうしても君にまつわる容量を残してしまう海馬がきれい,,,,"Sep 2, 2025 10:11 pm",https://twitter.com/Ns4HhpKEzA10870,サ行,
Amazonでポチった本が届くたび少し太ったような気がする,,,,"Sep 1, 2025 11:32 pm",https://twitter.com/sonatine_yuki,村川愉季,
片想いハモニカ紡ぐあの曲の「好きになってよ」連呼が苦しい,"""Love Me Do""のイントロのハーモニカ（個人的には「ハモニカ」という言い方が好きです）を聞くと、とてもせつなくかなしい気分になります。",,,"Aug 27, 2025 8:44 pm",https://twitter.com/Silbernekatze_,北乃銀猫,
"今ならば分かる一言の重みよ
『津波の心配はありません』",あの地震ですべてが変わってしまった。津波がないから何？　と思っていた頃はもう遠い過去に。,,,"Aug 29, 2025 12:08 am",https://twitter.com/@aca_tabby,眠る金魚,
悲しみに中間色はないだろう、平行線の僕とあなたと,,,,"Sep 7, 2025 5:55 pm",https://twitter.com/mouse_not_mouth,ねずみ,
かなしみは　最期まで共にいてくれる　そんな気がして　嬉しくなった,,,,"Aug 29, 2025 11:47 am",https://twitter.com/oto_wo_kanadete,岡本　律,
私だけなんてないって知っているロイヤルじゃないファミレスに行く,,,,"Aug 28, 2025 12:51 am",https://twitter.com/takekeke00,スーパーはるる,
おかあさんたすけてとかのおかあさんが神さまくらい記号でかなしい,,,,"Aug 27, 2025 4:36 pm",https://twitter.com/aonosaku31,青野 朔,
亡くなった祖父のこころは何処へ行くかなしい記憶も灰になるのか,,,,"Sep 8, 2025 11:53 pm",https://twitter.com/mizu_tama_konko,水玉子,
君の手で動き始めた秒針を夜のしじまにぴたりと止めた,,,,"Aug 28, 2025 7:41 pm",https://twitter.com/short_poem0505,あだむ,
青々としてたバナナは色褪せてかなしいまでにぼくらも老いる,,,,"Aug 29, 2025 7:56 am",https://twitter.com/kikura_ge,キクラゲ,
ねえ悲しい？いま悲しい？って聞いてきてうるせえおまえの葬式なんだぞ,,,,"Aug 27, 2025 1:46 am",https://twitter.com/RCodome,汐留ライス,
祈りとは言えない強いて言うならば愛してほしいとかいう呪い,わたしは常々、祈りと愛情と呪いの間には明確な区別がないと感じています。なので、これがテーマになると似たような歌を詠んでしまう癖があります。,,,"Aug 27, 2025 8:42 pm",https://twitter.com/Silbernekatze_,北乃銀猫,
この傷はいったいいつからあるのかなしみる消毒駅東口,東口、地口。,,,"Sep 8, 2025 12:26 am",https://twitter.com/Are_you_Sayoko,四辻つつじ,
透明な頃を過ぎゆくたましいに君の青さをうつしたかった,,,,"Sep 7, 2025 9:51 pm",https://twitter.com/suimitudou16,睡密堂,
かなしみは夏の陽射しに乾涸びて　雨後　蚯蚓と共に顔を出す,,,,"Sep 3, 2025 8:09 am",https://twitter.com/kikura_ge,キクラゲ,
"かなしみは
可燃と不燃と
どちらです
できれば資源で
地球にやさしく",,,,"Sep 8, 2025 12:47 am",https://twitter.com/ukorogussonota,凄六,
ただここにあなたがいないそれだけで大好きだった曲が弾けない,,,,"Sep 7, 2025 5:35 pm",https://twitter.com/rebelxduck,木ノ宮むじな,
写真には映らないからルノワール、悲しみ色の光を見せて,,,,"Sep 2, 2025 9:00 am",https://twitter.com/rebelxduck,木ノ宮むじな,
望むこと息することも贅沢でそうなんだって私達には,,,,"Sep 8, 2025 1:24 am",https://twitter.com/Rw2NOgtJoBEKcBY,舞風 奏-かなで-,
日記には書くことがない　枠外のひとふでがきの猫のまどろみ,,,,"Sep 8, 2025 10:01 pm",https://twitter.com/ttmx6,畳川鷺々,
かなしみの数だけ強くなれるならたぶん私はラスボス級だ,,,,"Aug 27, 2025 3:38 pm",https://twitter.com/takekeke00,スーパーはるる,
この猛暑に負けたんだろうクマゼミの死骸に残る熱のかなしみ,,,,"Aug 29, 2025 5:05 pm",https://twitter.com/rara_wcat_tanka,アサコル,
かなしみはふたりのでんしゃあのひとがいないこときみにきづかないこと,,,,"Aug 15, 2025 2:36 pm",https://twitter.com/tatsuyananasino,七篠龍也,
肌重ね　想い積もれど　目を寄せず　伸ばすこの手は　影も触れずに,"肌を重ねど想いは寄らず
手を伸ばしても届かない

そんな寂しさとむなしさをテーマのかなしみとして綴りました",,,"Sep 6, 2025 7:47 pm",https://twitter.com/hiyorino_biyori,日和乃,
悲しみの色はあなたによく似合う ブルーサファイアあのこを救って,,,,"Aug 28, 2025 3:43 am",https://twitter.com/l_coc_l,谷地田万鶴,
よろこびとかなしみ載せた天秤が釣り合うような暮らしを祈る,,,,"Aug 28, 2025 12:34 am",https://twitter.com/takekeke00,スーパーはるる,
いつまでも噛み合ってない話からクリアクリーンぶすっと終る,,,,"Aug 29, 2025 12:10 am",https://twitter.com/tanimanon258x,谷まのん,
"手紙で告白
LINEで振られ
それでもあなたは『いいね』をくれる",気になっていたかたに思いを伝えるべく、手紙をお渡ししたのですが、数日後、LINEで『お友達という関係では今までどおりよろしくお願いします』とお返事が。お互いに繋がっている某ＳＮＳでは、『いいね』をもらうこともあるので、複雑な気持ちです。,,,"Sep 6, 2025 11:55 pm",https://twitter.com/browandfang,眉と牙,
悲しみがそういう形の染みになりクリーニングしても消えない,,,,"Sep 8, 2025 9:03 pm",https://twitter.com/mizuki_kizumi_,来住瑞貴,
かなしみが後から後から湧いて出てまるでそういう機械みたいだ,,,,"Sep 8, 2025 5:57 pm",https://twitter.com/autumn_o_tcbn,橘　亜季,
笑おうと思えば笑える人たちの尿蛋白の±,尿蛋白のプラスマイナスは正常と異常の境目みたいです。健康診断で知りました。,,,"Sep 8, 2025 1:07 pm",https://twitter.com/gu_gu_gurira,稲野,
埋めてゆく夜毎の私あじさいは色を知らずにつぼみを増やす,,,,"Aug 29, 2025 1:25 pm",https://twitter.com/toDazaihu,片切枝香,
老犬の瞳に煙る天の川　君はどんどん透明になる,,,,"Sep 1, 2025 11:32 pm",https://twitter.com/sonatine_yuki,村川愉季,
"かなしみをジュースみたいに飲みほせど
ストローの先　歯型が残る",,,,"Aug 28, 2025 5:02 pm",https://twitter.com/mikinokobeya,mikiの小部屋,
幽霊は誰も呼ばない　なまぬるい哀歌の束が道を揺らして,,,,"Sep 8, 2025 10:01 pm",https://twitter.com/ttmx6,畳川鷺々,
肉体は水分とかより悲しみで形作られ今日もふるるる,,,,"Sep 7, 2025 11:26 pm",https://twitter.com/mi1s4am,横井のの,
この世にもわたしの酸素があったなら 布団の上のマイオフィーリア,,,,"Aug 28, 2025 3:31 am",https://twitter.com/l_coc_l,谷地田万鶴,
"あぁ、そうか今頃気づく高熱も
痛みも涙もぜんぶひとりぶん",,,,"Aug 16, 2025 9:27 pm",https://twitter.com/jg_asatsuki,麻月,
産まれてさ死ぬだけたったそれだけでどうしてこんなに哀しくなるの,,,,"Aug 27, 2025 8:16 pm",https://twitter.com/Rw2NOgtJoBEKcBY,舞風 奏-かなで-,
知ってるよガードレールを跨ぐときみたいにあしたに行けばいいだけ,,,,"Sep 7, 2025 11:35 pm",https://twitter.com/mi1s4am,横井のの,
悲しみは青 この地球（ほし）は悲しみの星 下りろ帳よ,,,,"Aug 28, 2025 3:49 am",https://twitter.com/l_coc_l,谷地田万鶴,
落涙で癒されますか悲しみは。あとに残るは憎しみですか？,,,,"Aug 28, 2025 10:17 pm",https://twitter.com/morning__calm,朝凪たまご,
かなしみの色を海へと帰したら波の狭間に光が揺れる,,,,"Aug 29, 2025 2:10 am",https://twitter.com/nami_kurage,波川海月,
貝殻のウィンドチャイムのようでした さりさりうたう無機物の父,,,,"Sep 3, 2025 10:09 pm",https://twitter.com/awanashi_beer,T800ml,
かなしみを薄めた色の傍らに降る雨で染む背番号さん,,,,"Aug 17, 2025 4:55 pm",,yohei,
