content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
不意打ちの優しさときに残酷で心揺さぶる打ち上げ花火,ケジメをつけた心に、不意打ちの優しさは余りに嬉しくて。どうしても期待してしまう恋心。ドンッドンッ響く打ち上げ花火は、胸の鼓動。それでもきっと、花火のようにきっと消えてしまう…優しさは、ときに残酷だな。花火のように刹那の喜びなのだから…と思い、詠みました。,,,"Aug 4, 2025 7:04 pm",https://x.com/yui_oribe,織部ゆい,CC BY-NC-ND 4.0
ブランチは祭囃子を晩酌は花火の音を窓越しに聞く,,,,"Jul 30, 2025 7:57 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
大輪の花を咲かせることもなく 線香花火のしぶとさもなく,,,,"Jul 27, 2025 4:09 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
公園の錆びた注意の看板は命を落とす線香花火,,,,"Jul 28, 2025 1:32 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
白妙の肌がベッドに息づいて遠い花火の味を知る夜,花火大会に行かずに過ごした夜をイメージしました。,,,"Aug 4, 2025 10:43 pm",https://x.com/kei_katsura_,桂泉,CC BY-NC-ND 4.0
スターマイン終わったあとの一瞬にノイズを消せる職人がいる,,,,"Jul 28, 2025 11:24 pm",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
花火咲き刹那の無音に息を呑む私を揺らすどん、ぱらぱらぱ,,,,"Aug 4, 2025 5:41 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
球体はひとたび夜に咲き誇りわたしはそれを一面を知る,,,,"Aug 4, 2025 11:45 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
手の熱を分けてほしいと言えぬまま花火の後のしづけさにいる,,,,"Jul 27, 2025 9:23 pm",https://x.com/yorune_45,よるね,CC BY-NC-ND 4.0
君が持つ青い花火に限っては煙を吸っても身体に良さそう,,,,"Aug 3, 2025 10:36 pm",https://x.com/mi1s4am,横井のの,CC BY-NC-ND 4.0
シガーキス　花火大会ほっぽってこんなところで何してんだよ,,,,"Jul 27, 2025 8:09 pm",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
怪我をする事を学べば花火すら綺麗だけではない経験値,,,,"Jul 28, 2025 5:48 pm",https://x.com/umberhemp,麻数,CC BY-NC-ND 4.0
遠花火 離れて暮らす父からの周回遅れの優しさ どおん,,,,"Aug 1, 2025 8:48 pm",https://x.com/rebelxduck,木ノ宮むじな,CC BY-NC-ND 4.0
はぐれゆく火花の先が気になれど見上げ続ける音の終点,,,,"Aug 4, 2025 10:26 pm",https://x.com/samayou_tanka,左馬　要,CC BY-NC-ND 4.0
金色の花火はとけてなくなった浴衣はそっか捨てたんだっけ,,,,"Jul 29, 2025 10:56 pm",https://x.com/matsuqing,沙々キハム,CC BY-NC-ND 4.0
ひりひりと線香花火あなたとは句点の要らない恋がよかった,,,,"Jul 27, 2025 9:24 pm",https://x.com/yorune_45,よるね,CC BY-NC-ND 4.0
聞こえない君も体で振り向いた枯れてく花を一緒に見てた,,,,"Aug 1, 2025 1:28 pm",https://x.com/l_coc_l,谷地田万鶴,CC BY-NC-ND 4.0
もう行かない君の家から見えていた花火の音で私は揺れた,,,,"Aug 1, 2025 1:27 pm",https://x.com/l_coc_l,谷地田万鶴,CC BY-NC-ND 4.0
撃ち抜いてくれよ今なら死んだって誰も気付かず空を見ている,,,,"Aug 1, 2025 1:26 pm",https://x.com/l_coc_l,谷地田万鶴,CC BY-NC-ND 4.0
正しさは息苦しくて眩くてすぐに弾けて花火みたいだ,,,,"Jul 30, 2025 7:58 pm",https://x.com/Linon_non,りのん,CC BY-NC-ND 4.0
お祭りの人波抜けて夜の川　恋の背を押す打ち上げ花火,,,,"Jul 30, 2025 4:52 pm",https://x.com/KINOSHITA_Asahi,木ノ下 朝陽,CC BY-NC-ND 4.0
ぱちぱちと火花を散らす口論のあとの静寂　遠い尺玉,,,,"Aug 2, 2025 1:03 pm",https://x.com/peak_0623,ホワイトアスパラ,CC BY-NC-ND 4.0
青や黄の灰を散らしてひゅーるる羊水代わりに泣いたブルーハワイ,,,,"Jul 30, 2025 3:40 pm",https://x.com/toradaaaaaaaa,虎田ばちか,CC BY-NC-ND 4.0
気づいたら君が大きくなり過ぎて手持ち花火じゃなくなっていた,,,,"Jul 29, 2025 10:52 pm",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
不適切な世界を見せて申し訳ございませんの打ち上げ花火,,,,"Aug 3, 2025 2:06 am",https://x.com/umi_tsukitokage,ツキミサキ,CC BY-NC-ND 4.0
水平線染まる夕陽を集めたらぽとりと落ちた線香花火,,,,"Aug 4, 2025 6:19 pm",https://x.com/minto_wakana,和叶眠隣,CC BY-NC-ND 4.0
包み込むように見つめてほしいから真夏の夜の線香花火,,,,"Jul 28, 2025 7:55 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
ナイアガラ信濃の川を渡りおり不死鳥は羽根を拡げ花撒く,,,,"Aug 1, 2025 7:41 pm",https://x.com/mizuochi_tanka,水落,CC BY-NC-ND 4.0
ぽとり落ち線香花火は連れてくる白い煙と惑う静けさ,,,,"Aug 3, 2025 10:18 pm",https://x.com/18necco18,宮緖かよ,CC BY-NC-ND 4.0
せわしなく目玉動かし色を追う花火と君とブルーハワイと,,,,"Aug 4, 2025 10:52 pm",https://x.com/samayou_tanka,左馬　要,CC BY-NC-ND 4.0
歴代の上司はみんな花火好き打ち上げただけで満足していた,新しいものにはすぐに飛びつくが、期待した効果が得られないことが多かった。,,,"Aug 1, 2025 8:27 pm",https://x.com/Precure_Yoisho,よいしょ上手の高木さん,CC BY-NC-ND 4.0
これはどう？こっちはどう？と楽しげにお花屋さんになりきる夜空,,,,"Jul 29, 2025 3:51 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
まなうらに爆ぜる花火を背に咲いたカンナのような君のシルエット,,,,"Aug 4, 2025 8:46 pm",https://x.com/minamika7575,叭居,CC BY-NC-ND 4.0
あの夏の歌と一緒に散る花火やっと過去へとなった暑い日,,,,"Jul 27, 2025 5:41 pm",https://x.com/toDazaihu,枝香,CC BY-NC-ND 4.0
口移しのように火花を受け取ってそろそろアンタレスが沈むね,,,,"Jul 31, 2025 2:05 pm",https://x.com/d23705,北野白熊,CC BY-NC-ND 4.0
