content,title,author_comment,eiso_count,editor_memo,dummy,create_datetime,author_url,author,license
"UFOを呼ぼうとしたら職質をされたのでいま交番にいる
白状をすれば楽になるだろうけど囚われの身も悪くないです
沈黙に別の名前をつけようか　言えない言葉が育つ音、とか",母船に乗りたくて,笹公人さんのオカルト短歌のようなものを詠みたくて、オカルト→UFO！で詠んでみました。取り調べを受けていて、UFOを呼んだことを白状すればいいものの恥ずかしさと変な意地で黙秘している情景です。,3,,,"Sep 22, 2025 12:17 am",https://x.com/peak_0623,ホワイトアスパラ,CC BY-NC-ND 4.0
"薄はりのグラスにそっと力を込め試してみたい僕の軽薄を

手拍子が鳴り響くような雨空に助走をつけたら飛べるだろうか

ジョーカーのいない手札で遊んでる　試してるのは自分だと思った？",ためしてみたい,,3,,,"Oct 2, 2025 10:14 pm",https://x.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
"六歳のかわいいあたしに届けたい　珈琲じゃなくメロンソーダを
聞いたげるあの日の怒り、悲しみも　メロンソーダを飲みなよあたし
さくらんぼ赤い眩しさ目の端にとらえて微笑むおばさんの私",メロンソーダ往復書簡,,3,,,"Oct 5, 2025 1:35 am",https://x.com/leslie_bekkie,別木れすり,CC BY-NC-ND 4.0
"九州まで来るのは大変でしたねと北海道産玉ねぎを買う

旅疲れの玉ねぎ優しく皮を剥き刻む炒める透明になるまで

北海の大地を食す玉ねぎの旅の終着あたたかな闇",北海道産玉ねぎ,,3,,,"Sep 20, 2025 9:28 pm",https://x.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
"お茶漬けのごはんの上に梅登頂たまにはたらこ御開帳せしむる

いとおしき米と梅まで口寄せておむすびそれは甘美なる夢

じゃぱにーず・あみゅーずめんと・廻るSUSHI一期一会の万葉のさら",こめ三部作,米が好きすぎるので米への愛を短歌にしてみました。召し上がれ～。,3,,,"Oct 6, 2025 9:12 pm",https://x.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
"指先で星を繋いで私たち親子の熊と同じ距離です
叶わない恋ばかりした青春を閉じ込めているひまわり畑
ざわざわと揺れるいのちの音がしてここには数多いのちがあります",知床旅情,,3,,,"Sep 30, 2025 9:40 pm",https://x.com/yutonocamera,くぼたむすぶ,CC BY-NC-ND 4.0
"真夜中にわるいことする練乳をかけて潰したいちごをたべる
きみたちの救いはあるか、ラッパ吹くうさぎがわらう当て所ない夜
まだ夜は明けてくれない後味の悪い本を読んでしまったよ",わ、る、い、よ、る。,,3,,,"Oct 6, 2025 10:56 pm",https://x.com/m_iya_o,水也,CC BY-NC-ND 4.0
"冷凍のグラタンを照らしてる時電子レンジはブチ上がってる

多分死ぬまで残るお前の声とハンコ注射の跡が消えない

新しい朝に希望は感じないラジオ体操でも足がつる",だる……,,3,,,"Oct 3, 2025 8:52 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
"カーテンが陽射しあつめてゆれている水面みたいな床にねころぶ

すりぬける風、白鳥の足漕ぎボートは記憶の湖で迷子になって

キャラメルの包み紙なら持っている何がつくれる？夕焼けまでに",夕焼けまでに,,3,,,"Oct 6, 2025 9:38 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
"羽ばたきの砂嵐が煩わしい
ブラウン管の奥の君の涙

鱗粉が淡い輪郭彩って
それが静かに羽を広げた


軋んでる肩甲骨と明晰夢
もうそろそろバタフライエフェクト",バタフライエフェクト,,3,,,"Oct 6, 2025 11:59 pm",https://x.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
"暗がりで今日の粗相をぶん投げて穴を掘るのはひとりでできる


意味は無い　ただ無機質に水を差すそれを埋めたのはひとりでした


意味深に光差し込む春の芽はひとりの僕に名前を明かす",ひとりでできるもん,,3,,,"Oct 5, 2025 4:23 pm",https://x.com/kikura_ge,キクラゲ,CC BY-NC-ND 4.0
