content,author_comment,editor_memo,dummy,create_datetime,author_url,author,license
自分からお別れ告げた夜が明けわたしを待つは澄みわたる青,自分から話を切り出して、夜通し恋人に別れ話をし、決着をつけて家を出た朝の、澄みわたるような青い空を描写しました。自ら決断を下した自分に対する誇りに思う気持ちと、決着をつけたことで世界の彩度が一段上がり、見える景色が鮮やかになった様子、未来の自分への期待する気持ちなど含めて詠えたらと思いました。,,,"Sep 30, 2025 7:37 pm",https://x.com/atashiwanatsume,東雲　夏芽,CC BY-NC-ND 4.0
ひたひたと近づく影に怯えつつ今日も文芸創作活動,〆切に追われている状態をそれっぽく詠んでみました。〆切を影という表現で表してみました。追われているのか余裕があるのかは読者に委ねたいところです。,,,"Oct 3, 2025 4:39 pm",https://x.com/fromshino,篠崎蓮,CC BY-NC-ND 4.0
青空を約束してくれなくていい自分で青くしてみせるから,こういう気持ちを強く持てればよかったな、と、若い頃を少々悔やんでいます。周囲を窺って生き過ぎましたね。,,,"Sep 26, 2025 11:40 am",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
騙された気持ちをどこに置きましょう冬の空とか夢の森とか,,,,"Oct 6, 2025 11:09 pm",https://x.com/ttmx6,畳川鷺々,CC BY-NC-ND 4.0
そら、という名前の女だった雨の日は必ず泣いているような,,,,"Sep 18, 2025 12:45 am",https://x.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
青空が憎いドームを作れたら君を閉じ込め逝かせないのに,,,,"Oct 6, 2025 11:28 pm",https://x.com/RAGE0406,紅生姜天ひやむぎっ,CC BY-NC-ND 4.0
連絡先渡すことも出来ぬまま見上げた空にシャイな三日月,,,,"Oct 4, 2025 3:04 am",https://x.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
あの雲を掴まんばかりに片腕を伸ばして左右に大きく振った,,,,"Oct 4, 2025 6:54 pm",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
すり傷も戦争も赤く流れる赤色だけで虹を作れる,,,,"Oct 1, 2025 6:41 am",https://x.com/@hijyouguchi_dot,非常口ドット,CC BY-NC-ND 4.0
ゆっくりと夏から秋になる空を蝉は地に仰向いて眺める,,,,"Oct 6, 2025 11:06 am",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
ズキズキと痛む頭を上に向け気圧じゃないねと青空を見て,,,,"Oct 4, 2025 9:04 am",https://x.com/short_poem0505,あだむ,CC BY-NC-ND 4.0
階段を降りて映った朝焼けの空を焦がしたタバコの煙,,,,"Sep 21, 2025 1:06 pm",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
ネクタイもうまく結べる青空をビルの形に切り抜く街で,,,,"Oct 6, 2025 11:06 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
わたしには水色のシャツあなたにはグレーに見えて同じ空の下,,,,"Oct 6, 2025 11:35 pm",https://x.com/aonosaku31,青野 朔,CC BY-NC-ND 4.0
空が閉じる　生きることと死ぬことの間に違いはあるのだろうか,,,,"Sep 25, 2025 5:34 pm",https://x.com/kurage_pancake,金井水月,CC BY-NC-ND 4.0
青や赤黒に灰色変わりゆく心も変わる見上げたい色,空は青空だけではなく、夕焼けも夜空も、時には曇りの日もなんとなく見上げてみたくなるなぁと思い、この作品を詠みました。,,,"Oct 3, 2025 12:00 pm",https://x.com/junki_poem,須藤純貴,CC BY-NC-ND 4.0
朝五時に夜は片付けられていく掃除機で吸う星屑の音,,,,"Oct 6, 2025 11:07 am",https://x.com/kijousan,宇井モナミ,CC BY-NC-ND 4.0
笑えないくすんだ空は補正されいつも青空そんな気がする,,,,"Oct 6, 2025 3:14 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
どこまでも高くてあおいあおいろに吸いこまれそうでなんだかこわい,,,,"Oct 4, 2025 2:31 pm",https://x.com/moonnight_rain,月夜の雨,CC BY-NC-ND 4.0
空き部屋を希望と呼んで住みはじめる　蕎麦っていまも贈ったりする？,,,,"Oct 5, 2025 12:19 pm",,yohei,CC BY-NC-ND 4.0
空っぽになりたくなくて何度でもドリンクバーのボタンを押して,,,,"Sep 28, 2025 10:19 am",https://x.com/kiroi_iorik,きいろい,CC BY-NC-ND 4.0
目に見えぬものを読み取る　空はすぐ色やかたちを変えてしまって,,,,"Sep 30, 2025 8:26 am",https://x.com/l0vemash,真朱,CC BY-NC-ND 4.0
トリミングした線の外にも空があり世界を切れるハサミなどない,,,,"Oct 4, 2025 9:10 pm",https://x.com/Kani_Hitsuji,さんそ,CC BY-NC-ND 4.0
魂の利用規約に違反してゲームオーバー色の朝焼け,,,,"Sep 26, 2025 8:43 pm",https://x.com/hisakatanote,久方リンネ,CC BY-NC-ND 4.0
昊と呼ぶ君の瞳は昼中の太陽空は到底及ばぬ,「昊」と「空」の違い。,,,"Oct 6, 2025 11:13 pm",https://x.com/iFb77WoIcv87418,青海波,CC BY-NC-ND 4.0
空を飛ぶ夢見た朝は肩甲骨あたりに光る雲の残像,,,,"Oct 1, 2025 3:31 pm",https://x.com/cotori_rin,琴里梨央,CC BY-NC-ND 4.0
ドラム缶 よく燃えている折り鶴も空へと還る八月の黙,,,,"Oct 3, 2025 8:48 pm",https://x.com/suimitudou16,睡密堂,CC BY-NC-ND 4.0
後続の機種に仕事を奪われたロボットたちが知る空の色,,,,"Sep 29, 2025 9:54 pm",https://x.com/RCodome,汐留ライス,CC BY-NC-ND 4.0
人に金執着ばかり多過ぎて色即是空理解できない,,,,"Oct 1, 2025 8:45 pm",https://x.com/tanimanon258x,谷まのん,CC BY-NC-ND 4.0
「今回は、残念ですが」　虚ろげなエコーの空に新月の浮遊,,,,"Sep 28, 2025 5:43 pm",https://x.com/Umi1146295,Umi.,CC BY-NC-ND 4.0
野良猫の影さえ見ないこの町でデータセンター空を埋めおり,,,,"Oct 6, 2025 11:05 pm",https://x.com/okanocoelacanth,みぎひと,CC BY-NC-ND 4.0
カミサマの涙の合図朝焼けの空がこんなに燃えているから,,,,"Oct 4, 2025 3:04 am",https://x.com/rara_wcat_tanka,アサコル,CC BY-NC-ND 4.0
夕刻の神秘な空に背をおされあしたも頑張ろうとおもった,,,,"Oct 6, 2025 4:58 pm",https://x.com/blue_navy_color,青色紺色,CC BY-NC-ND 4.0
空白を埋めるレースにご参加のみなさん少し休みませんか,,,,"Sep 24, 2025 11:19 am",https://x.com/takekeke00,スーパーはるる,CC BY-NC-ND 4.0
塩釜を砕いて高きうろこ雲　明日の頭痛を予感する槌,,,,"Oct 6, 2025 10:02 pm",https://x.com/d23705,北野白熊,CC BY-NC-ND 4.0
罪びとのあおぐ空には雲がなしあおあおあおと逃げるすべなし,,,,"Sep 18, 2025 12:46 am",https://x.com/hntj__66__,ひなつじ羊,CC BY-NC-ND 4.0
流れ行く飛行機雲にぼくのゆめ追いかけた先に空の全て,飛行機雲をみると童心に帰ったような気持ちがして詠んでみました,,,"Oct 7, 2025 12:23 am",https://x.com/txT121omOV33333,美波有希,CC BY-NC-ND 4.0
灰色の世界ばかりを見てたから冷たい青に眩むばかりで,,,,"Oct 5, 2025 9:41 pm",https://x.com/prune0s,瀧,CC BY-NC-ND 4.0
夕暮れの窓越しに見るいい香りぼぼけた髪のきみの影かな,,,,"Oct 6, 2025 9:21 pm",https://x.com/finalkanidoumei,土佐ｱｳﾞｧﾝﾁｭｰﾙぱす汰,CC BY-NC-ND 4.0
まっすぐで嘘に気づかぬ夕焼けとあなたの影に背を向けたくて,,,,"Sep 25, 2025 11:41 pm",https://x.com/hechimamo,ヘチモディスコ,CC BY-NC-ND 4.0
飛翔した記憶はあれど翼は持たず何処へも行けずに行合いの空,,,,"Oct 6, 2025 3:13 pm",https://x.com/saku_furui,古井　朔,CC BY-NC-ND 4.0
夕暮れの空を眺めたあの頃の過ぎる窓から見えた東屋,,,,"Sep 19, 2025 11:25 am",https://x.com/Amamiyaamaki,雨宮雨霧,CC BY-NC-ND 4.0
「ねえ、勝手に比べないで」という君のこころはしかし空よりふしぎ,,,,"Sep 20, 2025 6:10 am",https://x.com/tatsuyananasino,七篠龍也,CC BY-NC-ND 4.0
陽が西に傾きかけたら空を見てさよなら言うまでずっと見ていて,夢でこんな感じの情景を見たことがあり、それが記憶の一場面なのか完全フィクションなのかずっと考えています。なぜなら、出てきた人物がまったく知らない人なので。知らない人って、夢に出て来るものなんでしょうか。不思議です。,,,"Sep 26, 2025 11:45 am",https://x.com/Silbernekatze_,北乃銀猫,CC BY-NC-ND 4.0
空白をうめないこころ秋の日の袖の長さをたしかに決める,,,,"Oct 2, 2025 10:57 pm",https://x.com/_05_maryo,井山カナ,CC BY-NC-ND 4.0
できるなら空気みたいに守りたい必要だって気づかずにいて,,,,"Oct 4, 2025 8:28 pm",https://x.com/teto_starlight,てと,CC BY-NC-ND 4.0
